sample_uid	A1	A1ej	1481_A	A13a	A13b	29386_A	A1aw	A4u	8177_A	A1eh	29389_A	26443_A	A1av	A1em	29388_A	A1z	2361_A	A1bc	1895_A	5125_A	29391_A	A1bw	55184_A	A13	3269_A	5882_A	A1bx	56774_A	A1bf	1438_A	966_A	A13d	6587_A	7695_A	72723_A	72683_A	A4w	A4v	72724_A	57415_A	2143_A	3262_A	5887_A	A4x	30814_A	72717_A	72716_A	6528_A	2379_A	A1g	72682_A	A1eb	1051_A	A1.2	67400_A	885323_A	56781_A	A3	6364_A	3271_A	72736_A	1892_A	54877_A	963_A	2370_A	54878_A	55937_A	56171_A	72737_A	9535_A	57115_A	72738_A	10672_A	57116_A	72715_A	54515_A	61701_A	57992_A	61510_A	72741_A	72740_A	54512_A	72739_A	A1do	72712_A	59818_A	9426_A	54897_A	72742_A	61511_A	54511_A	8195_A	57047_A	9875_A	56775_A	3283_A	56772_A	22415_A	56360_A	72718_A	54921_A	7447_A	72720_A	885324_A	A1ep	72725_A	5217_A	4625_A	A1bk	72743_A	13479_A	72679_A	56175_A	72744_A	72745_A	A1eq	72752_A	72751_A	72680_A	72681_A	57993_A	B1	C1	C39	C1c	C15	C1b	C64a	C72k	C1x	7602_C	72684_C	C3cm	48404_C	C1w	8530_C	C22b	72685_C	C1al	C3	834_C	864_C	8608_C	849_C	72687_C	2661_C	C15h	C39g	866_C	871_C	C42.2	2087_C	72686_C	644346_C	2093_C	10425_C	72689_C	5966_C	4134_C	C3ew	C39c	879_C	72688_C	13929_C	2953_C	C41	C1af	21508_C	281_C	72690_C	5757_C	C15ai	2727_C	19361_C	11403_C	C39a	72691_C	C1br	72700_C	72692_C	72693_C	72695_C	72696_C	99_C	72694_C	72726_C	1617_C	1191_C	C1bh	C1cb	C15r	14447_C	C3gulf	21038_C	C66	32293_C	72697_C	72699_C	72698_C	C15er	C15a	72727_C	511511_C	72701_C	72703_C	72702_C	C15av	742_C	72704_C	72705_C	C2a	C15gk	C15an	72728_C	4548_C	4105_C	4104_C	28300_C	72707_C	72706_C	72711_C	72710_C	72709_C	72708_C	C72	C2b	C15eo	C15de	72729_C	5688_C	1614_C	15641_C	72719_C	C93a	72731_C	72730_C	1335_C	10788_C	884544_C	14436_C	2170_C	D1	D4	D4c	D6	D4f	D2	D1h	D1r	2795_D	2131_D	5712_D	2986_D	2102_D	D10	D5m	908_D	D17d	6884_D	D17c	D1u	D1c	D6c	D4d	D4i	2899_D	D17e	D4k	72749_D	2896_D	2897_D	10401_D	D17k	1751_D	D17	72713_D	2615_D	21129_D	D4j	6835_D	72750_D	10174_D	72722_D	29125_D	14962_D	72746_F	72747_F	72721_F	72748_F
106025	0.7947565047773333	0	0.01672893179488875	0.03114358448771779	0.024729725262009457	0.01838198829635997	0	0	0.01672893179488875	0.03256521307898304	0.011075478559857176	0	0	0	0.010248950309121567	0	0	0	0.005951003405296393	0	0.004463252553972295	0	0.00720732634641452	0.006050186795384666	0	0.007471815386649916	0	0.005058352894501934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007438754256620491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106028	0.7677278250303766	0	0.016622114216281896	0.033001215066828675	0.028286755771567435	0.020510328068043742	0	0	0.022891859052247873	0.02945321992709599	0.011713244228432564	0	0	0	0.013317132442284326	0	0	0	0.008797083839611178	0	0.00597812879708384	0	0.00787363304981774	0.006221142162818955	0	0.013851761846901579	0	0.005832320777642771	0	0	0	0.007922235722964762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106024	0.7252032520325203	0	0.015585212455898143	0.04847369228409265	0.03347139131768676	0.022948304954747662	0	0	0.022058597944470012	0.04739990796134377	0.016137444393311856	0	0	0	0.013468323362478907	0	0	0	0.009203865623561895	0	0.006289308176100629	0	0.00708697653014266	0	0	0.009878815769289768	0	0.006810860561435803	0	0	0	0.010124252185918085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005859794447001074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106030	0.7790040555814108	0	0.018383086230968685	0.0272588258759391	0.030516587992819626	0.02114221128914301	0	0	0.022970547171065753	0.01372914034971079	0.012997805996941694	0	0	0	0.010803802938634399	0	0	0	0.009440861644837444	0	0.005950402233894023	0	0.009440861644837444	0.006415796822019812	0	0	0	0	0	0.009075194468452896	0	0	0	0	0	0	0	0	0	0	0	0.00817764776278173	0	0	0	0	0	0	0	0	0	0	0	0.007113888704208497	0	0	0	0	0	0.007579283292334286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106022	0.7317355563274285	0	0.016730346185017946	0.045154567558179926	0.033055459071436845	0.02246150283663309	0	0	0.021245802940835938	0.038265601481996064	0.01516730346185018	0	0	0	0.014530508278337385	0	0	0	0.008278337385666319	0	0.007323144610397129	0	0.006917911311798078	0.006715294662498553	0	0.017453977075373394	0	0.00688896607618386	0	0	0	0.008075720736366794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106029	0.7267191164233301	0	0.017815265905136546	0.04119071034117558	0.03245328693547167	0.02367803918602012	0	0	0.01947953703003253	0.04311975187230502	0.01410848021786822	0	0	0	0.01391935849913004	0	0	0	0.0080944095619941	0	0.006808381874574476	0	0.007300098343293744	0.005711475905893033	0	0.009796505030637719	0	0.00733792268704138	0	0	0	0.00873742340570391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01373023678039186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106026	0.6925758682515439	0	0.014908028421541935	0.044458463377382296	0.04117139252274388	0.029716448635367553	0	0	0.03008167873032738	0.039278836576133874	0.01978883059964141	0	0	0	0.017331828142638953	0	0	0	0.010923700112889302	0	0.00786904840958895	0	0.0104920645461186	0.008964738694468424	0	0.011056511056511056	0	0.007204993691480178	0	0	0	0.008898333222657547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005279235008964739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106004	0.9575829990611932	0	0.021308070894142415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01160706665528719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009501863389377259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106018	0.9502832526849994	0	0.02198158857547504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022247137967661985	0	0	0	0	0	0	0	0	0	0	0	0.005488020771863567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106001	0.9455864187755361	0	0.01903525163905869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566940107053495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023722801127545688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005986127387324612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105986	0.8559318883146819	0	0.018700970368442576	0	0	0	0	0	0	0	0	0.0860318994683422	0	0	0	0	0	0	0	0	0	0	0	0	0.01572666096590698	0	0	0	0	0	0.0060973342751979775	0	0	0.011599806669888834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005911439937539503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105989	0.8458723058153721	0	0.018876236952690795	0	0	0	0	0	0	0	0	0.09112782974108716	0	0	0	0	0	0	0	0	0	0	0	0	0.017046224752609463	0	0	0	0	0	0.005252812796529754	0	0	0.012064524874610275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005286701911346075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004473363155754371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105996	0.7972783880221087	0	0.0186105086405933	0	0	0	0	0	0.007381235569859371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033652837053102916	0	0	0	0	0.0063317707968935846	0.023892814664521093	0	0	0	0	0	0	0	0	0	0.016196739662771985	0	0	0	0.013852935003148395	0	0	0	0.017106275799342336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008675575456517176	0	0	0.012208773525501994	0	0	0	0	0	0	0.00993493318407612	0	0	0.008955432729308052	0	0	0	0	0	0.007801021479045687	0	0	0	0	0	0.007066396137969636	0	0	0.006156860001399286	0	0	0	0	0	0	0	0	0	0.004897502273840342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105992	0.545614549721326	0	0.010602187486904413	0	0	0	0.010225034572350501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017558563466454343	0	0	0	0	0.009847881657796589	0	0.008632611155345095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02941792733520513	0.029040774420651217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011021246280853204	0	0	0	0	0	0	0	0	0	0	0	0	0.007626870049867997	0	0	0.0032267527134056907	0	0	0	0	0	0	0	0	0	0	0	0	0.004902987889200855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1891212337090894	0.013409881406361313	0.02434731592842476	0	0.01449943427062817	0	0.005824917235888195	0.01118886979843272	0	0	0.0050287055273854925	0	0.0033943762309852073	0.0016762351757951641	0	0	0.004358211457067426	0.0033524703515903282	0.003017223316431295	0.005699199597703558	0	0.002095293969743955	0	0	0	0	0.004316305577672547	0.0034781879897749653	0.005070611406780372	0	0	0	0	0	0	0	0.0015505175376105268	0.0015086116582156475	0	0.0017181410551900431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002221011607928592	0	0	0	0	0	0	0	0	0	0	0.0017181410551900431	0.0016343292964002849	0	0	0	0.0015086116582156475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003352470351590328	0	0	0	0	0.00020952939697439551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105994	0.5067403108032204	0.003978655682456469	0.010859389627410598	0	0	0	0	0	0	0	0	0	0	0	0	0.012029582475191912	0.01577419958809212	0	0	0	0	0.024995319228608873	0	0	0	0	0.02073581726268489	0	0.0191443549897023	0.003510578543343943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004399925107657742	0.007208387942332897	0	0	0	0	0	0	0	0	0	0.005429694813705299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035573862572551955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2359576858266242	0.009408350496161767	0.034637708294326906	0	0.008612619359670474	0	0.009361542782250515	0.014838045309867065	0	0	0.005476502527616551	0	0.0032297322598764276	0	0	0	0.004774386818947762	0.0028552705485864072	0.004868002246770268	0.007302003370155402	0	0.0032297322598764276	0	0	0	0	0.005616925669350309	0.00472757910503651	0	0	0	0.0022935779816513763	0	0	0	0	0	0	0	0.002621231979030144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018255008425388504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105987	0.4378419890563502	0	0.008831717385043679	0	0	0	0	0	0	0	0	0.03527887107612556	0	0	0	0	0	0	0	0	0	0.008591725064797927	0	0	0.007583757319765768	0	0.00667178650283191	0	0.006623788038782759	0	0	0	0	0.006383795718537007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01795142555438226	0	0	0	0	0	0	0	0	0	0.011999616012287606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007439761927618316	0	0	0	0	0	0	0	0	0	0	0	0	0.0051838341173082465	0	0	0	0	0	0	0.004559854084669291	0	0	0	0	0	0	0	0.003743880195833733	0	0	0.0030719016991456274	0	0	0	0	0	0	0	0	0	0	0	0.056014207545358546	0	0	0	0.027455121436114043	0	0.02462321205721417	0	0	0	0.019871364116348277	0	0	0	0	0	0	0.010799654411058845	0	0	0	0	0	0	0	0.007391763463569166	0	0	0	0.004847844868964193	0.0047998464049150424	0	0	0	0	0.003791878659882884	0	0	0	0	0	0	0.002831909378899875	0	0	0	0	0	0	0.00225592781031007	0	0.0021119324181626186	0.0021119324181626186	0.0019679370260151673	0.001919938561966017	0.0018719400979168666	0	0.0017759431698185658	0	0	0	0	0	0	0	0	0	0	0	0.0013919554574253624	0.0012959585293270616	0.0012959585293270616	0	0	0	0	0.0011519631371796103	0.0011039646731304598	0.0011039646731304598	0	0	0.001007967745032159	0.0009599692809830085	0	0	0	0	0	0	0	0	0.0009119708169338581	0.0009119708169338581	0.0008639723528847077	0.0008639723528847077	0.0008639723528847077	0.0008639723528847077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09878083901315157	0.044254583853316695	0.01223960833253336	0.007775751175962369	0.003839877123932034	0.013055582221368916	0.006239800326389555	0.004607852548718441	0.003023903235096477	0.002879907842949026	0	0.0018719400979168666	0.0031678986272439284	0.002879907842949026	0.002831909378899875	0.0021119324181626186	0.0025919170586541232	0.0025439185946049725	0.002447921666506672	0	0.00225592781031007	0.0022079293462609196	0.0022079293462609196	0	0.0014879523855236632	0.0020639339541134684	0	0	0.0019679370260151673	0.0011519631371796103	0.0015839493136219642	0.001439953921474513	0.001439953921474513	0	0.0011999616012287606	0	0.0010559662090813093	0	0	0	0	0	0	0	0	0	0	0
105991	0.2347810608757565	0	0.005517977928088288	0	0	0	0	0	0	0	0	0.017562596416281002	0	0	0	0	0	0	0	0	0	0.047229144416755665	0	0	0.0044499822000712	0	0.023733238400379733	0	0.02474190103239587	0	0	0	0	0.0026106562240417706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01329061350421265	0	0	0	0	0	0	0	0	0	0.005636644120090187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004509315296072149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037973181440607573	0	0	0	0	0	0	0.0024326569360389226	0.0022546576480360746	0.0018393259760294293	0	0.4390055773110241	0	0.04734781060875756	0	0.017087931648273408	0	0.020766583600332265	0.006941972232111072	0	0	0.011569953720185119	0	0.008781298208140501	0	0	0	0.008484632728135754	0.00884063130414145	0.007653969384122464	0	0	0.005517977928088288	0	0	0	0	0	0	0.0027293224160436693	0	0	0.004687314584074997	0	0	0	0	0.003025987896048416	0.003025987896048416	0	0	0	0	0.003737985048059808	0	0	0.0032633202800522133	0.0031446540880503146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
